CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,drug_name,CCL_name,dif_first,dif_last,sigmoid_4_param_r2,sigmoid_4_param,sigmoid_2_param_r2,sigmoid_2_param,sigmoid_3_param_r2,sigmoid_3_param,fsigmoid_r2,fsigmoid,logistic_4_param_r2,logistic_4_param,ll4_4_param_r2,ll4_4_param,ll4R_4_param_r2,ll4R_4_param,logLogist_3_param_r2,logLogist_3_param,better_fitting
SUP-M2,1331040,1022,1022_1331040,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9987802379999999,0.8514661379999999,0.8516786670000001,0.7320230390000001,0.176065088,0.042454902,0.026843036,0.044235065,0.032810109,AZD7762,SUP-M2,0.0012197620000000686,0.011424956000000002,0.9887438725927886,[  0.48709068   1.10960481 -24.58787662   0.03192258],0.9797373001088596,[0.48408628 0.05803363],0.9805771604807516,[ 4.89157327e-01 -1.75885365e+01 -1.46221010e-02],0.979737271252806,[  0.48408647 -17.23154537],0.9879394025252848,[ 0.92828585 12.78848346  0.48943179  0.0311951 ],0.987939400173603,[ 0.48943178  0.92828588 12.78847407  0.03119508],0.9879394038301366,[-9.13750551  0.92828583 12.7884892   0.03119512],0.981683536846286,[-0.31706236 -6.3568187   0.02516415],sigmoid_4_param
KGN,924186,272,272_924186,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.960798253,0.928472581,0.6654420129999999,0.700600578,0.41890361299999995,0.25847747600000004,0.108231848,0.028725404,0.011507426999999999,AR-42,KGN,0.039201747000000016,0.017217977000000002,0.9843013625781488,[ 0.53787611  0.90122599 -6.07677115 -0.0660669 ],0.9822242892966644,[0.51266469 0.13646507],0.9824252031976636,[ 0.52034251 -7.34663032 -0.0095981 ],0.9822242725408452,[ 0.51266471 -7.32788093],0.9816594936605164,[ 0.98432281  2.66744047  0.60688802 -0.29045752],0.9816594902381346,[ 0.60689126  0.98432319  2.66742036 -0.29046535],0.9816594865615896,[-1.33215851  0.98432239  2.66745065 -0.29045466],0.9851971917855684,[-0.28474792 -2.33619879  0.01200208],logLogist_3_param
SBC-3,753610,135,135_753610,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.990962569,0.7173613990000001,0.391355495,0.12174964,0.08948378800000001,0.06973871599999999,0.058549708,0.048249435,0.031395411,Gemcitabine,SBC-3,0.009037430999999985,0.016854024000000002,0.997357272868744,[  0.28075728   1.01423317 -14.11451671   0.05207885],0.9870704859875704,[0.3017987  0.07494351],0.9972702025516982,[  0.27995384 -13.70853795   0.04932955],0.987070487393972,[  0.30179864 -13.34341202],0.9975152084798664,[1.00348406 4.05598678 0.28126359 0.03255414],0.9975152097261532,[0.28126359 1.00348406 4.05598676 0.03255414],0.9975152092548498,[-5.14488668  1.00348395  4.05599937  0.03255456],0.997398678985405,[-0.54262584 -5.25827618  0.05330897],ll4_4_param
EVSA-T,906862,1053,1053_906862,2,4.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.978865655,0.804546402,0.7057380329999999,0.452642259,0.246643521,0.12860867199999998,0.080212301,0.057322652,0.055322486,MK-2206,EVSA-T,0.021134345,0.0020001660000000046,0.9969726101536174,[ 0.40132776  1.00901153 -8.44363742  0.04081746],0.9929756293040818,[0.42823878 0.12245734],0.9969519971029988,[ 0.4012114  -8.29167738  0.03801016],0.9929756288822098,[ 0.42823894 -8.16609438],0.9933658128010088,[ 0.97826968  3.32648934  0.42265394 -0.02494672],0.9933658168304526,[ 0.42265377  0.97827064  3.32646625 -0.02494802],0.9933658229445966,[-2.86476946  0.97827012  3.32647896 -0.02494729],0.9972602459762188,[-0.38827577 -3.1794786   0.05729242],logLogist_3_param
BV-173,910710,1031,1031_910710,2,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.968177596,0.9830693690000001,0.9342302720000001,0.81848788,0.604722063,0.423254985,0.20079323899999998,0.150928931,0.17906924899999999,Elesclomol,BV-173,0.031822404000000026,0.028140317999999998,0.9959184126887944,[  0.56479285   1.16925701 -10.33517726   0.13754977],0.9822547686323696,[0.62895717 0.13575637],0.9876678567779498,[ 0.59503937 -7.31242123  0.04377793],0.982254767566893,[ 0.6289569  -7.36616027],0.9944636186791578,[0.98007068 5.68678592 0.58530369 0.10073074],0.9944636183640648,[0.58530464 0.98007073 5.68674898 0.10072846],0.9944636192076972,[-3.04595544  0.98007072  5.68675306  0.10072868],0.996940575763556,[-0.23685858 -3.23322013  0.15878454],logLogist_3_param
MOLT-4,905958,86,86_905958,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.951705617,0.94167164,0.905155895,0.85499077,0.787176949,0.47977238,0.126814349,0.032951848,0.020826997,A-443654,MOLT-4,0.048294382999999996,0.012124851,0.9946600882758442,[ 6.60132632e-01  1.05767132e+00 -1.43088069e+01 -2.02906431e-03],0.9868714481560148,[0.64843485 0.084193  ],0.9932769703998432,[  0.66861891 -12.34346962  -0.04109228],0.9868714487721508,[  0.64843495 -11.87749548],0.9926074955559,[ 0.935799    9.56831698  0.6653411  -0.01767251],0.9926074967233804,[ 0.66534112  0.93579891  9.56833218 -0.01767232],0.9926075012759428,[-3.89867372  0.93579883  9.56834549 -0.01767217],0.9925556206610252,[-0.18390141 -3.16739549  0.00702864],sigmoid_4_param
NCI-H526,688025,133,133_688025,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.957998948,0.8900217770000001,0.744936811,0.591396636,0.470180163,0.251791584,0.067115957,0.023458045,0.01856759,Doxorubicin,NCI-H526,0.04200105200000004,0.004890455000000003,0.9948970313485548,[ 0.53173075  0.90855924 -6.23275131 -0.06399815],0.9927137036507108,[0.50633266 0.1353661 ],0.9930868785927568,[ 0.51671385 -7.41167013 -0.01302528],0.9927137031582984,[ 0.50633267 -7.3873722 ],0.9917666998857736,[ 0.977335    2.80658602  0.58617302 -0.24990648],0.9917666971863256,[ 0.58617341  0.97733474  2.80658781 -0.24990692],0.991766690069982,[-1.49910651  0.97733388  2.8065935  -0.2499084 ],0.9969203149855508,[-0.28763797 -2.34251495  0.00520771],logLogist_3_param
NMC-G1,908449,331,331_908449,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9834662820000001,0.963488947,0.8436909770000001,0.795708015,0.612517667,0.325653858,0.23884075300000002,0.22949170800000002,0.18730496600000002,QL-X-138,NMC-G1,0.01653371799999992,0.042186742,0.9916775571322952,[  0.52982614   1.24842855 -10.38631331   0.18083771],0.9692441278530192,[0.62051177 0.16133321],0.9799491439238492,[ 0.55958315 -6.13647095  0.06783364],0.9692441252680226,[ 0.62051169 -6.19835955],0.987340622824257,[0.96601528 5.50349198 0.55922164 0.14629002],0.9873406311838028,[0.55922164 0.96601526 5.5034938  0.14629007],0.9873406377935248,[-3.19866126  0.96601574  5.50345693  0.1462891 ],0.99301610939124,[-0.26379139 -3.26428542  0.19793655],logLogist_3_param
PCI-4B,1298531,1007,1007_1298531,2,0.0125,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.97898719,0.932312989,0.6056341789999999,0.35325765600000003,0.259814525,0.235316998,0.210407851,0.154314907,0.12288526599999999,Docetaxel,PCI-4B,0.02101281,0.031429641000000015,0.9906567896989832,[  0.33192814   1.19213925 -13.62161154   0.18281027],0.9250323679310342,[0.43578701 0.15326806],0.980912961377616,[ 0.32534258 -8.50199986  0.13875699],0.9250323784764796,[ 0.43578816 -6.52445734],0.9949733209575228,[1.00048253 4.58843968 0.34711778 0.16055438],0.9949733196517778,[0.34711802 1.00048258 4.58842185 0.16055379],0.9949733206590669,[-4.85498703  1.00048255  4.58843923  0.16055438],0.9900685494867374,[-0.45880498 -5.26397689  0.18708185],logistic_4_param
A673,684052,173,173_684052,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.968118555,0.9012647420000001,0.775081892,0.749791373,0.57765437,0.355790524,0.181993837,0.233015085,0.195514833,FH535,A673,0.031881445000000015,0.03750025200000001,0.9825320858703376,[ 0.51225343  1.21058582 -8.06941825  0.154669  ],0.9683001951028232,[0.59932619 0.18024903],0.9766714127479209,[ 0.53361747 -5.45551331  0.06633015],0.9683001866752532,[ 0.59932613 -5.54788208],0.974948543717679,[0.95587295 3.855001   0.56245812 0.07562917],0.9749485395113786,[0.56245824 0.95587331 3.85498589 0.07562822],0.9749485431338863,[-2.21831033  0.95587318  3.85499143  0.07562856],0.986352256939812,[-0.28055831 -2.59191974  0.18320025],logLogist_3_param
JHH-2,1240157,219,219_1240157,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9976731940000001,0.9914704059999999,0.985402555,0.9540211270000001,0.397550215,0.359142023,0.38397614399999996,0.380091685,0.34450855399999997,AT-7519,JHH-2,0.002326805999999904,0.03558313100000005,0.9987724569301272,[  0.48813524   1.59546382 -50.96146353   0.36690649],0.7892596222942956,[0.69318763 0.20722489],0.8492011154071863,[ 0.49593204 -5.21805307  0.182667  ],0.7892596505622371,[ 0.6931845  -4.82552017],0.9987672020434409,[ 0.99363586 25.40498386  0.49422317  0.36688291],0.9987672020567872,[ 0.49422317  0.99363586 25.40498161  0.36688291],0.9987672020608548,[-17.90461961   0.99363586  25.40498048   0.36688291],0.99860715882326,[ -0.30363661 -17.14668372   0.36689484],sigmoid_4_param
TT2609-C02,1240223,133,133_1240223,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.993014159,0.8589540940000001,0.64575564,0.325972019,0.13337358800000002,0.086757295,0.082219737,0.027762009,0.022257891000000002,Doxorubicin,TT2609-C02,0.006985840999999993,0.005504117999999999,0.998219880676145,[  0.3682675    1.02107999 -11.68245594   0.04200359],0.9936698567690648,[0.38712858 0.09122321],0.9980434697398112,[  0.36786841 -11.13718533   0.03588396],0.9936698538049584,[  0.38712861 -10.9621174 ],0.9973688463149516,[0.98898171 4.30317264 0.37419614 0.01162837],0.9973688503803544,[0.37419612 0.98898178 4.30317041 0.01162832],0.9973688542627964,[-4.22989896  0.98898212  4.30315788  0.01162801],0.9979124378127064,[-0.42759232 -4.40020887  0.04794226],sigmoid_4_param
NCI-SNU-1,908444,274,274_908444,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9885587779999999,0.8624640720000001,0.743867965,0.488255339,0.331277288,0.11181948800000001,0.090220765,0.072234683,0.032303498,Belinostat,NCI-SNU-1,0.011441222000000084,0.039931185,0.996330801835736,[ 0.43251284  1.0003014  -8.40769499  0.03179407],0.9936526410910248,[0.45484612 0.1201992 ],0.9963307722671696,[ 0.43252241 -8.40251932  0.03168128],0.9936526447784529,[ 0.4548462  -8.31951571],0.9943374815151264,[ 0.98450449  3.53270678  0.45133137 -0.03402924],0.994337480896914,[ 0.45133138  0.9845045   3.53270626 -0.03402929],0.9943374889546812,[-2.81046129  0.98450426  3.53271252 -0.03402895],0.9962681140604236,[-0.35745158 -3.18431708  0.0531444 ],sigmoid_4_param
HuCCT1,907069,346,346_907069,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.961882336,0.898869855,0.73554075,0.25987920600000003,0.214497827,0.20056636,0.20333655899999997,0.208613417,0.196100243,THZ-2-102-1,HuCCT1,0.03811766400000005,0.012513173999999988,0.996472270564864,[  0.35239507   1.3181977  -27.92703141   0.20211673],0.873993867841285,[0.42106104 0.13400683],0.9544098640012152,[ 0.32377833 -9.63905083  0.14433088],0.8739938430774666,[ 0.42106195 -7.46221881],0.9956897414369692,[ 0.95520742 11.37500828  0.35979815  0.20256302],0.9956897349367776,[ 0.35979815  0.95520744 11.37500018  0.20256301],0.9956897382152572,[-11.62768449   0.95520739  11.37502117   0.20256305],0.9929011812601164,[-0.44653978 -8.78367764  0.19949393],sigmoid_4_param
NCI-H2087,724834,221,221_724834,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.963426413,0.93381662,0.9162403379999999,0.7835928000000001,0.406428174,0.289828606,0.326488351,0.32822654,0.37724095399999996,TAK-715,NCI-H2087,0.03657358700000002,0.04901441399999995,0.9913486212880831,[  0.4619925   1.5914584 -26.0612627   0.3294916],0.8264440358844171,[0.63884121 0.22322325],0.8954442476440359,[ 0.41508056 -5.06536416  0.20018215],0.8264439934461932,[ 0.63884164 -4.47976318],0.9904766281813792,[ 0.95483619 13.55339609  0.47731161  0.32991611],0.990476627533575,[ 0.47731161  0.9548362  13.55339493  0.32991611],0.9904766340806672,[-10.02384422   0.95483619  13.55333001   0.32991589],0.9852167801914758,[-0.32500491 -7.41208204  0.32652089],sigmoid_4_param
451Lu,1287706,1060,1060_1287706,2,0.25,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.970556758,0.561432299,0.27170669199999997,0.198666715,0.129361605,0.118428563,0.095361769,0.09054674900000001,0.112835395,PD0325901,451Lu,0.029443242000000036,0.022288645999999995,0.9926431199915348,[  0.22012531   1.0649266  -15.69363434   0.11792755],0.9337166547647956,[0.27113447 0.09171714],0.9913516682677896,[  0.21649639 -13.5264533    0.1085286 ],0.9337166664878209,[  0.27113385 -10.90318724],0.9982749247833456,[1.01408889 3.67860788 0.22591141 0.09969243],0.9982749256669964,[0.22591119 1.01408946 3.6785932  0.09969224],0.9982749250511184,[-5.47234883  1.01408868  3.67861315  0.09969249],0.9935691995683864,[-0.63700624 -5.73244775  0.11843577],ll4_4_param
KOPN-8,1330933,32,32_1330933,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.984861945,0.967189297,0.7797370020000001,0.22418552100000005,0.198630356,0.22497069,0.193980995,0.17598376100000002,0.150390517,Tozasertib,KOPN-8,0.015138054999999984,0.025593244000000008,0.9974300029708804,[  0.3559497    1.25366479 -36.33677671   0.18824488],0.8819461374007658,[0.40903669 0.0899812 ],0.9533902221607772,[  0.35266307 -14.79103755   0.12246384],0.8819461071710677,[  0.40903789 -11.11315291],0.9973633702198949,[ 0.98439333 14.11653878  0.35930662  0.18812188],0.9973633700875042,[ 0.35930662  0.98439333 14.11653776  0.18812188],0.9973633700022502,[-14.44938387   0.98439333  14.11652861   0.18812187],0.9969714688645198,[ -0.44237949 -12.91973964   0.18791008],sigmoid_4_param
L-363,924239,252,252_924239,2,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9584770429999999,0.958922167,0.911514465,0.44749288200000004,0.00632506,0.003970124,0.002573498,0.003784997,0.003123437,WZ3105,L-363,0.04152295700000008,0.0006615599999999997,0.9990157325979612,[ 4.37620719e-01  1.03032504e+00 -2.93777606e+01 -1.77849172e-03],0.9975763968950836,[0.43432335 0.03918716],0.9983348115302092,[ 4.37397761e-01 -2.60709801e+01 -1.38544714e-02],0.99757639615842,[  0.43432327 -25.51853249],0.998405783306058,[ 9.62492882e-01  1.42128490e+01  4.39521338e-01 -2.64553234e-03],0.9984057802508672,[ 4.39521351e-01  9.62492861e-01  1.42128595e+01 -2.64554176e-03],0.9984057826930424,[-1.16839472e+01  9.62492872e-01  1.42128547e+01 -2.64552884e-03],0.99780978882611,[-3.61664647e-01 -9.05951252e+00 -3.47635263e-03],sigmoid_4_param
451Lu,1287706,1014,1014_1287706,2,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9505538459999999,0.501975208,0.29805291100000003,0.220692325,0.19232218899999998,0.164596249,0.148133362,0.135127695,0.100482446,Refametinib,451Lu,0.04944615400000008,0.03464524899999999,9.045437732169147e-10,[  9.34892339  -5.23575103 -11.82538673   0.56218819],0.8820467647450397,[0.28251621 0.12694772],0.9839594365963386,[  0.19182711 -12.46928156   0.14555415],0.8820467823655354,[ 0.28251588 -7.87729114],0.9953560764778628,[1.01899575 3.31795917 0.2076442  0.13624215],0.995356081050049,[0.20764417 1.01899582 3.31795777 0.13624213],0.9953560767742246,[-5.21561324  1.01899496  3.31797312  0.13624228],0.9879620524643034,[-0.67312524 -5.77075163  0.15895883],ll4_4_param
BV-173,910710,306,306_910710,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.9974991390000001,0.8893973559999999,0.8082723359999999,0.640737561,0.40841879600000003,0.182200196,0.059528878,0.014235393,0.007448267,Fedratinib,BV-173,0.0025008609999999107,0.006787126000000001,0.998208945935374,[ 0.51391966  0.96578703 -8.33243205 -0.02584709],0.9976549123462276,[0.50464023 0.11179862],0.9978321062728904,[ 5.10078651e-01 -8.96169212e+00 -8.17768985e-03],0.997654917259802,[ 0.50464029 -8.9446454 ],0.9949094471026291,[ 0.97440147  3.98721728  0.52952359 -0.10206384],0.9949094453482852,[ 0.52952357  0.97440127  3.98722394 -0.10206341],0.9949094501900856,[-2.53498354  0.97440146  3.9872177  -0.10206381],0.9990552622767636,[-0.29274127 -2.9335591   0.00676211],logLogist_3_param
YH-13,909905,268,268_909905,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.975007462,0.9084479109999999,0.34299821,0.014267088,0.010561383,0.016221061000000002,0.013361663999999999,0.017305392,0.011231895,Sepantronium bromide,YH-13,0.02499253800000001,0.006073496999999999,0.9996451745515644,[ 3.08750424e-01  1.02334690e+00 -2.84446630e+01  1.05656365e-02],0.9991737669682632,[0.30862884 0.03749353],0.9992710830097988,[ 3.07476310e-01 -2.64722310e+01  4.72715476e-03],0.9991737669132056,[  0.30862883 -26.67125818],0.9988624317852433,[9.80757600e-01 8.59760838e+00 3.07789009e-01 7.05510160e-03],0.9988624318522096,[3.07789054e-01 9.80757520e-01 8.59761691e+00 7.05510846e-03],0.9988624326141091,[-1.01309257e+01  9.80757480e-01  8.59762123e+00  7.05511317e-03],0.9993886269550072,[-0.51282942 -9.68447916  0.00989728],sigmoid_4_param
SF126,909712,159,159_909712,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.986513451,0.943080137,0.8239499709999999,0.907489085,0.738062407,0.495833779,0.16208716199999998,0.048382500999999994,0.043844984000000004,HG6-64-1,SF126,0.013486549000000014,0.004537516999999991,0.9865805018503684,[ 6.58057617e-01  1.06085331e+00 -1.22886201e+01  5.93753151e-03],0.9808060335245508,[0.64862433 0.09747094],0.9853458995223936,[  0.66882208 -10.62428211  -0.03574694],0.9808060349332932,[  0.64862436 -10.259475  ],0.9840494001210752,[ 0.9383723   8.16711602  0.66553246 -0.01590367],0.9840493933926476,[ 0.66553254  0.93837169  8.16719545 -0.01590222],0.9840493936483706,[-3.32540777  0.93837194  8.16716612 -0.01590265],0.9869037722739612,[-0.18521272 -2.8323969   0.02389898],logLogist_3_param
MC-IXC,908118,176,176_908118,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.953280604,0.9063705040000001,0.93525127,0.9245464409999999,0.9662324040000001,0.9518596840000001,0.9154034959999999,0.025332342,0.010294270999999999,IPA-3,MC-IXC,0.04671939599999997,0.015038071000000004,0.9959950374050924,[ 8.26398895e-01  1.06617504e+00 -6.69076906e+01  1.02900788e-02],0.9823294312878372,[0.82175017 0.01849346],0.9935704485306298,[ 8.38791822e-01 -5.17010350e+01 -4.40397394e-02],0.9823294312865184,[  0.82175017 -54.07316789],0.99599511006426,[9.48220836e-01 5.56639809e+01 8.25536626e-01 1.02742840e-02],0.9959951100641856,[8.25536625e-01 9.48220836e-01 5.56639819e+01 1.02742864e-02],0.9959951100642072,[-1.06719896e+01  9.48220836e-01  5.56639784e+01  1.02742818e-02],0.9825100363376996,[-8.18859187e-02 -8.17428192e+00  7.50173460e-03],logistic_4_param
